#  E (eV)   dos(E)     Int dos(E) EFermi =   -1.823 eV
 -11.863  0.7008E+00  0.8201E+00
 -11.853  0.7026E+00  0.8271E+00
 -11.843  0.7043E+00  0.8342E+00
 -11.833  0.7061E+00  0.8412E+00
 -11.823  0.7079E+00  0.8483E+00
 -11.813  0.7097E+00  0.8554E+00
 -11.803  0.7114E+00  0.8625E+00
 -11.793  0.7132E+00  0.8696E+00
 -11.783  0.7116E+00  0.8767E+00
 -11.773  0.7092E+00  0.8838E+00
 -11.763  0.7080E+00  0.8909E+00
 -11.753  0.7089E+00  0.8980E+00
 -11.743  0.7099E+00  0.9051E+00
 -11.733  0.7108E+00  0.9122E+00
 -11.723  0.7117E+00  0.9193E+00
 -11.713  0.7127E+00  0.9264E+00
 -11.703  0.7136E+00  0.9336E+00
 -11.693  0.7147E+00  0.9407E+00
 -11.683  0.7165E+00  0.9479E+00
 -11.673  0.7184E+00  0.9550E+00
 -11.663  0.7202E+00  0.9622E+00
 -11.653  0.7220E+00  0.9694E+00
 -11.643  0.7238E+00  0.9767E+00
 -11.633  0.7257E+00  0.9839E+00
 -11.623  0.7275E+00  0.9912E+00
 -11.613  0.7293E+00  0.9985E+00
 -11.603  0.7311E+00  0.1006E+01
 -11.593  0.7330E+00  0.1013E+01
 -11.583  0.7348E+00  0.1020E+01
 -11.573  0.7370E+00  0.1028E+01
 -11.563  0.7396E+00  0.1035E+01
 -11.553  0.7422E+00  0.1043E+01
 -11.543  0.7447E+00  0.1050E+01
 -11.533  0.7473E+00  0.1057E+01
 -11.523  0.7499E+00  0.1065E+01
 -11.513  0.7525E+00  0.1072E+01
 -11.503  0.7551E+00  0.1080E+01
 -11.493  0.7576E+00  0.1088E+01
 -11.483  0.7602E+00  0.1095E+01
 -11.473  0.7628E+00  0.1103E+01
 -11.463  0.7654E+00  0.1110E+01
 -11.453  0.7642E+00  0.1118E+01
 -11.443  0.7656E+00  0.1126E+01
 -11.433  0.7669E+00  0.1133E+01
 -11.423  0.7683E+00  0.1141E+01
 -11.413  0.7704E+00  0.1149E+01
 -11.403  0.7737E+00  0.1156E+01
 -11.393  0.7771E+00  0.1164E+01
 -11.383  0.7804E+00  0.1172E+01
 -11.373  0.7838E+00  0.1180E+01
 -11.363  0.7871E+00  0.1188E+01
 -11.353  0.7905E+00  0.1196E+01
 -11.343  0.7938E+00  0.1204E+01
 -11.333  0.7977E+00  0.1211E+01
 -11.323  0.8025E+00  0.1219E+01
 -11.313  0.8073E+00  0.1228E+01
 -11.303  0.8121E+00  0.1236E+01
 -11.293  0.8168E+00  0.1244E+01
 -11.283  0.8216E+00  0.1252E+01
 -11.273  0.8264E+00  0.1260E+01
 -11.263  0.8312E+00  0.1268E+01
 -11.253  0.8360E+00  0.1277E+01
 -11.243  0.8408E+00  0.1285E+01
 -11.233  0.8456E+00  0.1294E+01
 -11.223  0.8515E+00  0.1302E+01
 -11.213  0.8598E+00  0.1311E+01
 -11.203  0.8681E+00  0.1319E+01
 -11.193  0.8765E+00  0.1328E+01
 -11.183  0.8848E+00  0.1337E+01
 -11.173  0.8931E+00  0.1346E+01
 -11.163  0.9014E+00  0.1355E+01
 -11.153  0.9098E+00  0.1364E+01
 -11.143  0.9181E+00  0.1373E+01
 -11.133  0.9264E+00  0.1382E+01
 -11.123  0.9348E+00  0.1391E+01
 -11.113  0.9431E+00  0.1401E+01
 -11.103  0.9506E+00  0.1410E+01
 -11.093  0.9609E+00  0.1420E+01
 -11.083  0.9810E+00  0.1430E+01
 -11.073  0.1001E+01  0.1439E+01
 -11.063  0.1021E+01  0.1450E+01
 -11.053  0.1044E+01  0.1460E+01
 -11.043  0.1071E+01  0.1470E+01
 -11.033  0.1097E+01  0.1481E+01
 -11.023  0.1123E+01  0.1492E+01
 -11.013  0.1149E+01  0.1504E+01
 -11.003  0.1194E+01  0.1515E+01
 -10.993  0.1254E+01  0.1528E+01
 -10.983  0.1315E+01  0.1541E+01
 -10.973  0.1375E+01  0.1554E+01
 -10.963  0.3232E+01  0.1570E+01
 -10.953  0.2071E+01  0.1596E+01
 -10.943  0.1201E+01  0.1612E+01
 -10.933  0.1153E+01  0.1623E+01
 -10.923  0.1104E+01  0.1635E+01
 -10.913  0.1055E+01  0.1645E+01
 -10.903  0.1007E+01  0.1656E+01
 -10.893  0.9582E+00  0.1666E+01
 -10.883  0.9096E+00  0.1675E+01
 -10.873  0.8610E+00  0.1684E+01
 -10.863  0.8124E+00  0.1692E+01
 -10.853  0.7704E+00  0.1700E+01
 -10.843  0.7878E+00  0.1708E+01
 -10.833  0.8052E+00  0.1716E+01
 -10.823  0.8226E+00  0.1724E+01
 -10.813  0.8400E+00  0.1732E+01
 -10.803  0.8574E+00  0.1741E+01
 -10.793  0.8748E+00  0.1749E+01
 -10.783  0.6103E+00  0.1758E+01
 -10.773  0.6309E+00  0.1764E+01
 -10.763  0.6515E+00  0.1770E+01
 -10.753  0.6721E+00  0.1777E+01
 -10.743  0.6746E+00  0.1784E+01
 -10.733  0.6583E+00  0.1790E+01
 -10.723  0.6419E+00  0.1797E+01
 -10.713  0.6256E+00  0.1803E+01
 -10.703  0.6093E+00  0.1809E+01
 -10.693  0.5929E+00  0.1816E+01
 -10.683  0.5766E+00  0.1821E+01
 -10.673  0.5603E+00  0.1827E+01
 -10.663  0.5439E+00  0.1833E+01
 -10.653  0.5276E+00  0.1838E+01
 -10.643  0.5113E+00  0.1843E+01
 -10.633  0.4949E+00  0.1848E+01
 -10.623  0.4786E+00  0.1853E+01
 -10.613  0.4623E+00  0.1858E+01
 -10.603  0.4459E+00  0.1862E+01
 -10.593  0.4296E+00  0.1867E+01
 -10.583  0.4133E+00  0.1871E+01
 -10.573  0.4068E+00  0.1875E+01
 -10.563  0.4049E+00  0.1879E+01
 -10.553  0.4030E+00  0.1883E+01
 -10.543  0.4011E+00  0.1887E+01
 -10.533  0.3992E+00  0.1891E+01
 -10.523  0.3973E+00  0.1895E+01
 -10.513  0.3954E+00  0.1899E+01
 -10.503  0.3935E+00  0.1903E+01
 -10.493  0.3916E+00  0.1907E+01
 -10.483  0.3897E+00  0.1911E+01
 -10.473  0.3878E+00  0.1915E+01
 -10.463  0.3860E+00  0.1919E+01
 -10.453  0.3841E+00  0.1922E+01
 -10.443  0.3822E+00  0.1926E+01
 -10.433  0.3803E+00  0.1930E+01
 -10.423  0.2743E+00  0.1933E+01
 -10.413  0.2746E+00  0.1936E+01
 -10.403  0.2748E+00  0.1938E+01
 -10.393  0.2751E+00  0.1941E+01
 -10.383  0.2754E+00  0.1944E+01
 -10.373  0.2722E+00  0.1947E+01
 -10.363  0.2660E+00  0.1949E+01
 -10.353  0.2598E+00  0.1952E+01
 -10.343  0.2536E+00  0.1954E+01
 -10.333  0.2474E+00  0.1957E+01
 -10.323  0.2412E+00  0.1959E+01
 -10.313  0.2350E+00  0.1962E+01
 -10.303  0.2288E+00  0.1964E+01
 -10.293  0.2226E+00  0.1966E+01
 -10.283  0.2164E+00  0.1969E+01
 -10.273  0.2102E+00  0.1971E+01
 -10.263  0.2040E+00  0.1973E+01
 -10.253  0.1978E+00  0.1975E+01
 -10.243  0.1916E+00  0.1977E+01
 -10.233  0.1854E+00  0.1979E+01
 -10.223  0.1792E+00  0.1980E+01
 -10.213  0.1730E+00  0.1982E+01
 -10.203  0.1668E+00  0.1984E+01
 -10.193  0.1606E+00  0.1986E+01
 -10.183  0.1544E+00  0.1987E+01
 -10.173  0.1482E+00  0.1989E+01
 -10.163  0.1420E+00  0.1990E+01
 -10.153  0.1358E+00  0.1991E+01
 -10.143  0.1296E+00  0.1993E+01
 -10.133  0.1234E+00  0.1994E+01
 -10.123  0.0000E+00  0.2000E+01
 -10.113  0.0000E+00  0.2000E+01
 -10.103  0.0000E+00  0.2000E+01
 -10.093  0.0000E+00  0.2000E+01
 -10.083  0.0000E+00  0.2000E+01
 -10.073  0.0000E+00  0.2000E+01
 -10.063  0.0000E+00  0.2000E+01
 -10.053  0.0000E+00  0.2000E+01
 -10.043  0.0000E+00  0.2000E+01
 -10.033  0.0000E+00  0.2000E+01
 -10.023  0.0000E+00  0.2000E+01
 -10.013  0.0000E+00  0.2000E+01
 -10.003  0.0000E+00  0.2000E+01
  -9.993  0.0000E+00  0.2000E+01
  -9.983  0.0000E+00  0.2000E+01
  -9.973  0.0000E+00  0.2000E+01
  -9.963  0.0000E+00  0.2000E+01
  -9.953  0.0000E+00  0.2000E+01
  -9.943  0.0000E+00  0.2000E+01
  -9.933  0.0000E+00  0.2000E+01
  -9.923  0.0000E+00  0.2000E+01
  -9.913  0.0000E+00  0.2000E+01
  -9.903  0.0000E+00  0.2000E+01
  -9.893  0.0000E+00  0.2000E+01
  -9.883  0.0000E+00  0.2000E+01
  -9.873  0.0000E+00  0.2000E+01
  -9.863  0.0000E+00  0.2000E+01
  -9.853  0.0000E+00  0.2000E+01
  -9.843  0.0000E+00  0.2000E+01
  -9.833  0.0000E+00  0.2000E+01
  -9.823  0.0000E+00  0.2000E+01
  -9.813  0.0000E+00  0.2000E+01
  -9.803  0.0000E+00  0.2000E+01
  -9.793  0.0000E+00  0.2000E+01
  -9.783  0.0000E+00  0.2000E+01
  -9.773  0.0000E+00  0.2000E+01
  -9.763  0.0000E+00  0.2000E+01
  -9.753  0.0000E+00  0.2000E+01
  -9.743  0.1214E+00  0.2006E+01
  -9.733  0.1291E+00  0.2007E+01
  -9.723  0.1369E+00  0.2008E+01
  -9.713  0.1446E+00  0.2010E+01
  -9.703  0.1523E+00  0.2011E+01
  -9.693  0.1601E+00  0.2013E+01
  -9.683  0.1678E+00  0.2014E+01
  -9.673  0.1756E+00  0.2016E+01
  -9.663  0.1833E+00  0.2018E+01
  -9.653  0.1910E+00  0.2020E+01
  -9.643  0.1988E+00  0.2022E+01
  -9.633  0.2065E+00  0.2024E+01
  -9.623  0.2142E+00  0.2026E+01
  -9.613  0.2220E+00  0.2028E+01
  -9.603  0.2297E+00  0.2030E+01
  -9.593  0.2374E+00  0.2032E+01
  -9.583  0.2452E+00  0.2035E+01
  -9.573  0.2529E+00  0.2037E+01
  -9.563  0.2607E+00  0.2040E+01
  -9.553  0.2684E+00  0.2043E+01
  -9.543  0.2761E+00  0.2045E+01
  -9.533  0.2839E+00  0.2048E+01
  -9.523  0.2916E+00  0.2051E+01
  -9.513  0.2993E+00  0.2054E+01
  -9.503  0.3071E+00  0.2057E+01
  -9.493  0.3146E+00  0.2060E+01
  -9.483  0.2977E+00  0.2063E+01
  -9.473  0.2808E+00  0.2066E+01
  -9.463  0.5626E+00  0.2071E+01
  -9.453  0.5396E+00  0.2076E+01
  -9.443  0.5167E+00  0.2082E+01
  -9.433  0.4938E+00  0.2087E+01
  -9.423  0.4709E+00  0.2091E+01
  -9.413  0.4479E+00  0.2096E+01
  -9.403  0.4250E+00  0.2100E+01
  -9.393  0.4230E+00  0.2105E+01
  -9.383  0.4587E+00  0.2109E+01
  -9.373  0.4943E+00  0.2114E+01
  -9.363  0.5299E+00  0.2119E+01
  -9.353  0.5656E+00  0.2124E+01
  -9.343  0.6012E+00  0.2130E+01
  -9.333  0.6368E+00  0.2136E+01
  -9.323  0.6725E+00  0.2143E+01
  -9.313  0.7081E+00  0.2150E+01
  -9.303  0.7437E+00  0.2157E+01
  -9.293  0.9927E+00  0.2165E+01
  -9.283  0.1777E+01  0.2179E+01
